variant	country	freq	date	median_freq_nowcast	median_freq_forecast	model
8	south	0.03921396147488273	2044-11-10	0.03921396147488273		NAIVE
8	south	0.03921396147488273	2044-11-11	0.03921396147488273		NAIVE
8	south	0.03921396147488273	2044-11-12	0.03921396147488273		NAIVE
8	south	0.03921396147488273	2044-11-13	0.03921396147488273		NAIVE
8	south	0.05720443292478673	2044-11-14	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-15	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-16	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-17	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-18	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-19	0.05720443292478673		NAIVE
8	south	0.05720443292478673	2044-11-20	0.05720443292478673		NAIVE
8	south	0.0662015801707819	2044-11-21	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-22	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-23	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-24	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-25	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-26	0.0662015801707819		NAIVE
8	south	0.0662015801707819	2044-11-27	0.0662015801707819		NAIVE
8	south	0.07403004866078401	2044-11-28	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-11-29	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-11-30	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-12-01	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-12-02	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-12-03	0.07403004866078401		NAIVE
8	south	0.07403004866078401	2044-12-04	0.07403004866078401		NAIVE
8	south	0.10453113798540276	2044-12-05	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-06	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-07	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-08	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-09	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-10	0.10453113798540276		NAIVE
8	south	0.10453113798540276	2044-12-11	0.10453113798540276		NAIVE
8	south	0.12581627854765173	2044-12-12	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-13	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-14	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-15	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-16	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-17	0.12581627854765173		NAIVE
8	south	0.12581627854765173	2044-12-18	0.12581627854765173		NAIVE
8	south	0.20230029681249193	2044-12-19	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-20	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-21	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-22	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-23	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-24	0.20230029681249193		NAIVE
8	south	0.20230029681249193	2044-12-25	0.20230029681249193		NAIVE
8	south	0.23276035617499033	2044-12-26	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2044-12-27	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2044-12-28	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2044-12-29	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2044-12-30	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2044-12-31	0.23276035617499033		NAIVE
8	south	0.23276035617499033	2045-01-01	0.23276035617499033		NAIVE
8	south	0.3034920634920635	2045-01-02	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-03	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-04	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-05	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-06	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-07	0.3034920634920635		NAIVE
8	south	0.3034920634920635	2045-01-08	0.3034920634920635		NAIVE
8	south	0.35555555555555557	2045-01-09	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-10	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-11	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-12	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-13	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-14	0.35555555555555557		NAIVE
8	south	0.35555555555555557	2045-01-15	0.35555555555555557		NAIVE
8	south	0.4844444444444445	2045-01-16	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-17	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-18	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-19	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-20	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-21	0.4844444444444445		NAIVE
8	south	0.4844444444444445	2045-01-22	0.4844444444444445		NAIVE
8	south	0.55	2045-01-23	0.55		NAIVE
8	south	0.55	2045-01-24	0.55		NAIVE
8	south	0.55	2045-01-25	0.55		NAIVE
8	south	0.55	2045-01-26	0.55		NAIVE
8	south	0.55	2045-01-27	0.55		NAIVE
8	south	0.55	2045-01-28	0.55		NAIVE
8	south	0.55	2045-01-29	0.55		NAIVE
8	south	0.75	2045-01-30	0.75		NAIVE
8	south	0.75	2045-01-31	0.75		NAIVE
8	south	0.75	2045-02-01	0.75		NAIVE
8	south	0.75	2045-02-02	0.75		NAIVE
8	south	0.75	2045-02-03	0.75		NAIVE
8	south	0.75	2045-02-04	0.75		NAIVE
8	south	0.75	2045-02-05	0.75		NAIVE
8	south	0.8333333333333334	2045-02-06	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-07	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-08	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-09	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-10	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-11	0.8333333333333334		NAIVE
8	south	0.8333333333333334	2045-02-12	0.8333333333333334		NAIVE
8	south	0.7916666666666666	2045-02-13	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-14	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-15	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-16	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-17	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-18	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-19	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-20	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-21	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-22	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-23	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-24	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-25	0.7916666666666666		NAIVE
8	south	0.7916666666666666	2045-02-26	0.7916666666666666		NAIVE
8	south	0.8333333333333333	2045-02-27	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-02-28	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-01	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-02	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-03	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-04	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-05	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-06	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-07	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-08	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-09	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-10	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-11	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-12	0.8333333333333333		NAIVE
8	south	0.861111111111111	2045-03-13	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-14	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-15	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-16	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-17	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-18	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-19	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-20	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-21	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-22	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-23	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-24	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-25	0.861111111111111		NAIVE
8	south	0.861111111111111	2045-03-26	0.861111111111111		NAIVE
8	south	0.8333333333333333	2045-03-27	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-28	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-29	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-30	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-03-31	0.8333333333333333		NAIVE
8	south	0.8333333333333333	2045-04-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-27		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-28		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-29		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-04-30		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-27		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-28		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-29		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-30		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-05-31		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-27		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-28		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-29		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-06-30		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-27		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-28		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-29		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-30		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-07-31		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-27		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-28		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-29		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-30		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-08-31		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-01		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-02		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-03		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-04		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-05		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-06		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-07		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-08		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-09		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-10		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-11		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-12		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-13		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-14		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-15		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-16		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-17		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-18		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-19		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-20		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-21		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-22		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-23		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-24		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-25		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-26		0.8333333333333333	NAIVE
8	south	0.8333333333333333	2045-09-27		0.8333333333333333	NAIVE
22	south	0.732537287469315	2044-10-03	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-04	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-05	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-06	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-07	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-08	0.732537287469315		NAIVE
22	south	0.732537287469315	2044-10-09	0.732537287469315		NAIVE
22	south	0.7309732574399385	2044-10-10	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-11	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-12	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-13	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-14	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-15	0.7309732574399385		NAIVE
22	south	0.7309732574399385	2044-10-16	0.7309732574399385		NAIVE
22	south	0.7085642938545043	2044-10-17	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-18	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-19	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-20	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-21	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-22	0.7085642938545043		NAIVE
22	south	0.7085642938545043	2044-10-23	0.7085642938545043		NAIVE
22	south	0.7033028298801399	2044-10-24	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-25	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-26	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-27	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-28	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-29	0.7033028298801399		NAIVE
22	south	0.7033028298801399	2044-10-30	0.7033028298801399		NAIVE
22	south	0.6892755521280896	2044-10-31	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-01	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-02	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-03	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-04	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-05	0.6892755521280896		NAIVE
22	south	0.6892755521280896	2044-11-06	0.6892755521280896		NAIVE
22	south	0.6755949417623963	2044-11-07	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-08	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-09	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-10	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-11	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-12	0.6755949417623963		NAIVE
22	south	0.6755949417623963	2044-11-13	0.6755949417623963		NAIVE
22	south	0.6794585080948526	2044-11-14	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-15	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-16	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-17	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-18	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-19	0.6794585080948526		NAIVE
22	south	0.6794585080948526	2044-11-20	0.6794585080948526		NAIVE
22	south	0.6858772046057151	2044-11-21	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-22	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-23	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-24	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-25	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-26	0.6858772046057151		NAIVE
22	south	0.6858772046057151	2044-11-27	0.6858772046057151		NAIVE
22	south	0.7046500983786089	2044-11-28	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-11-29	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-11-30	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-01	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-02	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-03	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-04	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-05	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-06	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-07	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-08	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-09	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-10	0.7046500983786089		NAIVE
22	south	0.7046500983786089	2044-12-11	0.7046500983786089		NAIVE
22	south	0.7017814810521602	2044-12-12	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-13	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-14	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-15	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-16	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-17	0.7017814810521602		NAIVE
22	south	0.7017814810521602	2044-12-18	0.7017814810521602		NAIVE
22	south	0.6435623029699684	2044-12-19	0.6435623029699684		NAIVE
22	south	0.6435623029699684	2044-12-20	0.6435623029699684		NAIVE
22	south	0.6435623029699684	2044-12-21	0.6435623029699684		NAIVE
22	south	0.6435623029699684	2044-12-22	0.6435623029699684		NAIVE
22	south	0.6435623029699684	2044-12-23	0.6435623029699684		NAIVE
