date	country	variant	sequences
2050-03-13	north	26	7
2050-03-13	tropics	24	1
2050-03-13	tropics	25	19
2050-03-13	tropics	26	6
2050-03-20	north	24	4
2050-03-20	north	25	177
2050-03-20	north	26	2
2050-03-20	north	27	1
2050-03-20	tropics	24	1
2050-03-20	tropics	25	20
2050-03-20	tropics	26	1
2050-03-27	north	24	3
2050-03-27	north	25	148
2050-03-27	north	26	5
2050-03-27	south	25	1
2050-03-27	tropics	25	18
2050-03-27	tropics	26	6
2050-04-03	north	24	1
2050-04-03	north	25	109
2050-04-03	north	26	3
2050-04-03	north	27	1
2050-04-03	tropics	23	1
2050-04-03	tropics	24	2
2050-04-03	tropics	25	25
2050-04-03	tropics	26	4
2050-04-10	north	24	1
2050-04-10	north	25	101
2050-04-10	north	26	4
2050-04-10	south	25	3
2050-04-10	tropics	25	17
2050-04-10	tropics	26	8
2050-04-17	north	25	80
2050-04-17	north	26	3
2050-04-17	south	25	1
2050-04-17	tropics	24	2
2050-04-17	tropics	25	14
2050-04-17	tropics	26	6
2050-04-24	north	25	61
2050-04-24	north	26	3
2050-04-24	south	25	1
2050-04-24	tropics	24	1
2050-04-24	tropics	25	20
2050-04-24	tropics	26	3
2050-05-01	north	23	1
2050-05-01	north	25	41
2050-05-01	north	26	3
2050-05-01	south	23	1
2050-05-01	south	25	1
2050-05-01	tropics	24	1
2050-05-01	tropics	25	19
2050-05-01	tropics	26	4
2050-05-08	north	24	1
2050-05-08	north	25	38
2050-05-08	tropics	25	28
2050-05-08	tropics	26	7
2050-05-15	north	25	20
2050-05-15	north	26	1
2050-05-15	tropics	24	1
2050-05-15	tropics	25	19
2050-05-15	tropics	26	5
2050-05-22	north	25	15
2050-05-22	north	26	1
2050-05-22	north	27	1
2050-05-22	tropics	25	26
2050-05-22	tropics	26	4
2050-05-29	north	25	9
2050-05-29	north	26	2
2050-05-29	tropics	25	17
2050-05-29	tropics	26	5
2050-06-05	north	25	4
2050-06-05	south	25	2
2050-06-05	tropics	25	17
2050-06-05	tropics	26	7
2050-06-12	north	25	4
2050-06-12	north	26	1
2050-06-12	tropics	23	1
2050-06-12	tropics	24	1
2050-06-12	tropics	25	25
2050-06-12	tropics	26	6
2050-06-19	north	25	1
2050-06-19	north	26	1
2050-06-19	tropics	25	21
2050-06-19	tropics	26	9
2050-06-26	north	25	5
2050-06-26	tropics	24	1
2050-06-26	tropics	25	22
2050-06-26	tropics	26	10
2050-07-03	north	25	2
2050-07-03	south	25	1
2050-07-03	tropics	23	1
2050-07-03	tropics	25	15
2050-07-03	tropics	26	3
2050-07-10	tropics	24	1
2050-07-10	tropics	25	23
2050-07-10	tropics	26	9
2050-07-17	north	26	1
2050-07-17	tropics	25	21
2050-07-17	tropics	26	6
2050-07-24	south	25	1
2050-07-24	tropics	25	19
2050-07-24	tropics	26	14
2050-07-31	south	25	1
2050-07-31	tropics	25	25
2050-07-31	tropics	26	11
2050-08-07	south	25	2
2050-08-07	tropics	25	13
2050-08-07	tropics	26	13
2050-08-14	north	26	1
2050-08-14	tropics	25	16
2050-08-14	tropics	26	7
2050-08-21	south	25	1
2050-08-21	tropics	24	2
2050-08-21	tropics	25	20
2050-08-21	tropics	26	12
2050-08-28	tropics	24	1
2050-08-28	tropics	25	21
2050-08-28	tropics	26	14
2050-09-04	south	26	1
2050-09-04	tropics	25	8
2050-09-04	tropics	26	8
2050-09-11	tropics	24	1
2050-09-11	tropics	25	12
2050-09-11	tropics	26	10
2050-09-18	south	25	1
2050-09-18	south	26	1
2050-09-18	tropics	25	13
2050-09-18	tropics	26	10
2050-09-25	north	25	1
2050-09-25	south	25	1
2050-09-25	south	26	1
2050-09-25	tropics	25	12
2050-09-25	tropics	26	17
