pivot_date,model,location,correlation,mae,rmse,sign_disagreement_rate,overestimation_rate,n_seqs,n_cases,seq_entropy,case_entropy,seq_entropy_norm,case_entropy_norm
2049-04-01,FGA,north,0.9159092759073819,0.007003078880593885,0.010223194867143117,0.0,0.625,408,3118,3.9302049966577943,4.040674693425375,0.7791233007696945,0.7088356150081411
2049-10-01,FGA,north,0.9823119987417047,0.003233332042827538,0.004193669134988009,0.034482758620689655,0.5517241379310345,1151,9484,5.012680460782991,4.978624815944174,0.9024395134608432,0.8733755748877035
2050-04-01,FGA,north,0.870877391188066,0.010714033225444421,0.01633189685585399,0.06557377049180328,0.36065573770491804,4795,39473,4.84031448164764,4.837475411073067,0.8491124756996926,0.8486144315636344
2050-10-01,FGA,north,0.9990116654092952,0.0020153223567459183,0.002714053113335481,0.0,0.54,4282,35101,4.423424338285705,4.421124333311451,0.8428897554233066,0.7718550507783891
2051-04-01,FGA,north,0.9483725365437163,0.0026624109260311225,0.003380786529274756,0.0,0.6,311,2640,3.627384328759137,3.66904944252793,0.7466855741916876,0.6405552366923932
2052-04-01,FGA,north,0.8932393403862892,0.01160910608533238,0.029480300092759974,0.05405405405405406,0.4594594594594595,4757,40667,3.770315894664493,3.7391059471018817,0.6680389733344686,0.6559328985100119
2052-10-01,FGA,north,0.9416024226866465,0.010285252755230513,0.017961218991794273,0.041666666666666664,0.3541666666666667,5400,46178,4.104919412005087,4.074061862711759,0.7349949818776833,0.7146925613030265
2053-04-01,FGA,north,0.9781127450203525,0.011803920020446453,0.014919669574626806,0.0,0.8666666666666667,1047,8800,4.033288900138513,3.960686930888938,0.7344131078149282,0.6948037566794083
2053-10-01,FGA,north,0.9941114226224579,0.0021805841262444,0.002575348919472445,0.0,0.3,712,6335,4.958683851928997,4.918453735614936,0.8878634102357373,0.8628200592951518
2054-04-01,FGA,north,0.869790705083743,0.014373335812581893,0.018820351005706903,0.08823529411764706,0.4117647058823529,4410,37772,4.5105051696456995,4.525204434671945,0.7951634261753084,0.7938342756736686
2054-10-01,FGA,north,0.9971842697024621,0.0026446041351059933,0.003878231287047952,0.03333333333333333,0.5666666666666667,4145,35123,4.23579810834193,4.214064330740039,0.7906219304433764,0.7392525031585181
2027-04-01,FGA,south,0.9961449596448004,0.0015387178941982053,0.0018274206722574114,0.0,0.42105263157894735,586,5270,5.025287298876289,5.05711249120505,0.8997889060539619,0.8871442803107424
2027-10-01,FGA,south,0.973212768330457,0.004793522665106524,0.006607331039719071,0.03333333333333333,0.6333333333333333,3487,30973,4.563277869633327,4.5871753380709475,0.8005133104225525,0.8047055253426697
2028-04-01,FGA,south,0.9948071572955275,0.0028091075287784905,0.0033576861551825477,0.034482758620689655,0.5,3415,30179,4.389352419633612,4.404072338627087,0.8363973032000601,0.7725846700231839
2028-10-01,FGA,south,,,,,,377,2967,3.997170657033014,3.93898744851445,0.7994341314066028,0.6909971236041682
2029-04-01,FGA,south,0.87021768015969,0.007312290439880092,0.011142426097063535,0.2,0.2,342,2737,5.035961514536329,5.196131578700314,0.9117235498760011,0.9071584739904636
2029-10-01,FGA,south,0.7610124634602938,0.014371847032407917,0.01941375354905247,0.16326530612244897,0.32653061224489793,4003,34782,4.462207662490498,4.461584841617441,0.7790275193042601,0.7789187850999362
2030-04-01,FGA,south,0.8828266777589854,0.01595908515689306,0.020982484196826745,0.23333333333333334,0.18333333333333332,4328,37354,4.5451897274520965,4.548978805680345,0.8276240547092831,0.7941763231115335
2030-10-01,FGA,south,0.4479570918820971,0.005582984638073174,0.006822204542671281,0.0,0.14285714285714285,563,5902,3.182754819389699,3.3231133969009554,0.6486296682950592,0.580160535269579
2031-10-01,FGA,south,0.996176588621816,0.0031219260206820114,0.0038589982199254257,0.0,0.391304347826087,4532,38820,4.071982416066327,4.062189194959822,0.8143964832132655,0.7126097978077555
2032-04-01,FGA,south,0.9988593157937983,0.0025866919726779767,0.0028962913732719815,0.0,0.2,4571,39222,4.119245146405646,4.121394809792431,0.8165985941894509,0.7229959465541747
2033-10-01,FGA,south,-0.9136918798010277,0.03781679938071516,0.045026962018782875,0.07142857142857142,1.0,1837,16092,3.7784816658591427,3.78695727110123,0.7253125041465761,0.6643272200650783
2034-04-01,FGA,south,0.9097662893971976,0.01855983755141572,0.024621974249911784,0.04,0.52,2691,22875,4.393162296410592,4.397024662225963,0.7953495102183383,0.7713483309424117
2034-10-01,FGA,south,0.975368358082619,0.00522387213834811,0.0066674076396040964,0.1,0.5,1157,9173,4.228313954138307,4.236383201714423,0.7454155320215681,0.7431677925182768
2035-04-01,FGA,south,0.977800481055843,0.0025967520535786054,0.0033518455042896027,0.0,0.07692307692307693,348,3057,5.060116171691508,5.055041949321272,0.901224873979023,0.8867810553691315
2035-10-01,FGA,south,0.9904457316285666,0.004212346296870271,0.0062843386250076684,0.07692307692307693,0.46153846153846156,1213,9656,4.157497662568939,4.17302601359619,0.752684172938428,0.732053353764262
2036-04-01,FGA,south,0.9990512515155283,0.0013608607617085755,0.0017629219066580904,0.0,0.041666666666666664,1880,15859,4.660072489973074,4.6670087116067,0.8343963794513113,0.8147823889364046
2036-10-01,FGA,south,0.31686021856012814,0.10329270728913344,0.13847592269493847,0.2982456140350877,0.43859649122807015,4935,42239,4.617073588459463,4.658843341919413,0.8139505255885419,0.8133568506887877
2037-04-01,FGA,south,0.9447530468516898,0.00939199108382663,0.01731255041526164,0.037037037037037035,0.25925925925925924,4293,36061,4.199022149678903,4.216183543430322,0.8122017531216517,0.7360757847241859
2041-10-01,FGA,south,0.9625015444442875,0.012951239917248806,0.01699127731324179,0.3333333333333333,0.4583333333333333,2449,20325,4.1234011420022965,4.1215553861855385,0.7696427656601413,0.7230241156781453
2042-04-01,FGA,south,0.9606660201230088,0.011730741395153794,0.014163120881801543,0.03125,0.15625,2805,23286,4.482377389821762,4.463078851137956,0.831252509521576,0.7829358912321526
2042-10-01,FGA,south,0.9448562028241202,0.0066485966004811515,0.008471254917577388,0.0,0.0,401,3397,3.356356537274275,3.377877495437975,0.6908953618057817,0.5925643744092601
2043-10-01,FGA,south,0.9969527737234164,0.0029774460779839786,0.0036793581787518664,0.024390243902439025,0.4878048780487805,4814,41328,4.335098314836932,4.322125979977913,0.7681092800860272,0.7545715786843117
2044-04-01,FGA,south,0.9945608010774282,0.0034018096517995197,0.005066080292192349,0.05128205128205128,0.4358974358974359,4734,40755,4.22106962248643,4.2169448506666445,0.8229356049455283,0.7362086963528235
2045-10-01,FGA,south,-0.8081733954384983,0.1919798733902801,0.24260013066408406,0.5454545454545454,0.0,591,5020,3.3048859753323403,3.3143579568765213,0.8085421455039793,0.5814214553184207
2046-04-01,FGA,south,0.9996486026144806,0.0015149403031216439,0.0017386565891802156,0.0,0.6923076923076923,1631,14112,4.612298081327666,4.646437691244509,0.8499950315418919,0.8151016274161581
2046-10-01,FGA,south,0.7670705827266336,0.01140072712864297,0.017328257402713265,0.030303030303030304,0.45454545454545453,1796,14366,4.841026170071582,4.854758625190185,0.8492373236867131,0.8516463404990304
2047-04-01,FGA,south,0.9970691242358187,0.0013347670532220957,0.001781066173146756,0.0,0.34146341463414637,1453,12678,4.922933599018072,4.949270845958647,0.8636059396174856,0.8682261528366096
2047-10-01,FGA,south,0.9841167955422182,0.002753984605477324,0.003578285793876522,0.07142857142857142,0.35714285714285715,1689,14948,5.0160776689094515,5.047631188423824,0.8842915272580872,0.885481022167506
2048-04-01,FGA,south,0.9956253880032897,0.001864178039044774,0.002322194058035534,0.02564102564102564,0.48717948717948717,1284,11307,4.759854917973437,4.812351717309208,0.8569229955761407,0.8442071059876959
2048-10-01,FGA,south,0.9553176229652404,0.006311502823077858,0.00989801152639819,0.07142857142857142,0.21428571428571427,600,5319,4.568764359216657,4.571312300139347,0.8368571452786223,0.8019227509049157
2049-04-01,FGA,south,0.9893941700305109,0.00199447990015787,0.0026362967486963044,0.0,0.5714285714285714,363,3135,5.113185639234523,5.033684455151319,0.9205335940733401,0.8830344155964164
2049-10-01,FGA,south,0.9202585150699146,0.009771377740983841,0.013857434525102944,0.1875,0.53125,3052,25610,4.190977438971415,4.190847641112673,0.7425733927388923,0.7351797139044748
2050-04-01,FGA,south,0.9809422425634753,0.010561642575635091,0.012427107874839327,0.1,0.05,3345,28328,4.320778043637169,4.342425050403871,0.782244877130255,0.7617701905669712
2050-10-01,FGA,south,0.9904799354342899,0.006209161256771591,0.007353590970284761,0.08333333333333333,0.4166666666666667,611,5698,4.055826197851354,4.157823269828118,0.7385168770377254,0.7258870479801707
2051-04-01,FGA,south,0.995362958724364,0.0010809842035660574,0.0013151496689784536,0.0,0.4444444444444444,326,2823,5.145701491065698,5.218286550251211,0.9164679269150339,0.9110263649164361
2051-10-01,FGA,south,0.8487787190647176,0.012053078433557452,0.03586329201776689,0.02702702702702703,0.40540540540540543,3535,31015,4.306889572033542,4.315588894244338,0.7592677404083118,0.753430311834426
2052-04-01,FGA,south,0.9988558363391298,0.0018197623492878922,0.00212335012242653,0.0,0.475,3640,31827,4.329957603842008,4.331241281175536,0.7931150907835325,0.7598082771390046
2052-10-01,FGA,south,0.8731850463364584,0.03878899309886638,0.04800023388783359,0.046511627906976744,0.6744186046511628,3595,31159,4.472379525217078,4.47886103948181,0.8192024074354846,0.7857044826258355
2053-04-01,FGA,south,0.9959914105413556,0.0027625944277074625,0.003727902414648126,0.022222222222222223,0.5111111111111111,3569,30923,4.4398494319609805,4.455629480711365,0.8233657412684441,0.7816290849514222
2053-10-01,FGA,south,0.872560354817079,0.01088021335561493,0.020710616055846846,0.07142857142857142,0.32142857142857145,1891,15968,4.179384014405823,4.183763544827225,0.7750626839493638,0.7339369858631795
2054-04-01,FGA,south,0.9124360174042673,0.014830202526856958,0.018091794474147254,0.14634146341463414,0.1951219512195122,2671,23038,4.567187440148673,4.579318295038799,0.8092317179206816,0.803327203069189
2054-10-01,FGA,south,0.982672717497211,0.004368632347179775,0.006021941791339403,0.04,0.4,1446,12666,4.35370333725258,4.383490392784036,0.7714057890313394,0.7689740808650263
2026-04-01,FGA,tropics,-0.7226584540351643,0.006553728987748257,0.007891496739442082,0.5135135135135135,0.35135135135135137,1031,8259,5.411060288318081,5.419433093335873,0.9492355951239887,0.9507043949765941
2026-10-01,FGA,tropics,0.9757365041792226,0.0009604158709627219,0.0012678974399566536,0.0,0.16666666666666666,1240,10087,5.570125277556314,5.607885329284403,0.9771395809747685,0.9837636404500264
2027-04-01,FGA,tropics,0.9314450109367995,0.0009064695587092993,0.001075963975673058,0.0,0.16666666666666666,740,6056,5.552444197666007,5.5910303921960045,0.9740378764108137,0.9808068620396243
2027-10-01,FGA,tropics,0.8721313165116779,0.002071691813854986,0.0032027846328397227,0.16326530612244897,0.40816326530612246,1350,10612,5.392486267369089,5.409753412200939,0.9459772463180391,0.9490063362980453
2028-04-01,FGA,tropics,0.9602010644132266,0.0012832950831839249,0.00179713229234079,0.0641025641025641,0.1794871794871795,1839,14395,5.601567898259118,5.613252046240937,0.9826554047107412,0.9847050971133529
2028-10-01,FGA,tropics,0.8377857876640723,0.014187040374878333,0.01875491418298767,0.10666666666666667,0.88,2462,18712,5.4053238920200455,5.400298638937442,0.9436799855895076,0.9473477320971433
2029-04-01,FGA,tropics,0.9016059144678451,0.00579681483900189,0.007793935786946596,0.10227272727272728,0.6590909090909091,2928,23493,5.397911447877828,5.413364981184839,0.9423858956661197,0.9450838265172194
2029-10-01,FGA,tropics,0.8276172491474367,0.009141656845179551,0.011534072741711544,0.13636363636363635,0.18181818181818182,1676,13556,5.01802473906459,5.103809959860359,0.8760639710118417,0.8910406491057961
2030-04-01,FGA,tropics,0.8762117566248124,0.008316016410599395,0.010151054024034819,0.08823529411764706,0.47058823529411764,2411,19973,5.136015068220528,5.182842144223968,0.8966631273883834,0.9048383589361844
2030-10-01,FGA,tropics,0.9870485711470708,0.0015312379947710656,0.002624617953047834,0.0,0.15151515151515152,2419,19896,5.1166112756478555,5.151545362774115,0.8975818583546705,0.8993744594812051
2031-04-01,FGA,tropics,0.9863406245379033,0.0031366815026719775,0.004400141424443387,0.0,0.16666666666666666,642,5565,5.088424587925095,5.092293438031244,0.8970456693849714,0.889030055222646
2031-10-01,FGA,tropics,0.9946545690726794,0.0012513279813224179,0.001984472429868385,0.0,0.08108108108108109,2516,20884,5.0806807030783165,5.0890213089741865,0.8956804888175904,0.8927418866967182
2032-04-01,FGA,tropics,0.9957852414450082,0.0014702297166442997,0.0017134622470930004,0.03333333333333333,0.06666666666666667,2350,19377,4.922130795682446,4.94334874032872,0.867729498220548,0.8671872670799406
2032-10-01,FGA,tropics,0.89089805483253,0.013756463910253546,0.016460713910852905,0.043478260869565216,0.9130434782608695,1144,9069,4.834441133439648,4.890545971714465,0.8522705618826886,0.8579243380384816
2033-04-01,FGA,tropics,0.9954660677503842,0.002453631151272986,0.0029351904567961446,0.0,0.7555555555555555,2256,18217,5.359858765199552,5.371972715940058,0.9402535646754276,0.9423786552543096
2033-10-01,FGA,tropics,0.8126404356851084,0.005058865939148612,0.007346489377356446,0.06451612903225806,0.25806451612903225,1593,13100,5.199853976081894,5.222518022782086,0.9121847143710453,0.916160556204451
2034-04-01,FGA,tropics,-0.04940368094496261,0.006416297278700371,0.013967989066616065,0.3939393939393939,0.30303030303030304,1030,8660,5.512146083933923,5.544634107805735,0.9669685772471301,0.9726677909004948
2034-10-01,FGA,tropics,0.9568641828181107,0.0013412519629081047,0.001759637618106601,0.10294117647058823,0.22058823529411764,1667,13979,5.685281183542598,5.674166954431261,0.9925558898104753,0.9953910987557292
2035-04-01,FGA,tropics,0.9514991889451279,0.0017125636400126111,0.002343202636330149,0.01639344262295082,0.2786885245901639,1603,13358,5.686816927591689,5.673320661264081,0.9928240052742415,0.9952426377230678
2035-10-01,FGA,tropics,0.9675775735142357,0.00130033199499727,0.0016805803136290636,0.06382978723404255,0.425531914893617,1380,10799,5.702888321287214,5.697168806537607,0.9956298043112588,0.9994262001239878
2036-04-01,FGA,tropics,0.48599114023842666,0.08957582286973163,0.13059332511711869,0.1780821917808219,0.6986301369863014,2178,18115,5.423707549418427,5.4558858829886345,0.9514542417066543,0.9525072714028622
2036-10-01,FGA,tropics,-0.39497293699781016,0.10337276564056144,0.14940201688150637,0.3,0.4444444444444444,3444,27965,5.417900880119168,5.459875351143652,0.9504356063756325,0.9532037664374327
2037-04-01,FGA,tropics,0.6225463794945598,0.005557557153810494,0.0071919211217306095,0.075,0.35,2038,16922,4.655328131332918,4.715917192350548,0.833546891448564,0.8233209992631044
2040-10-01,FGA,tropics,-0.4730536659088214,0.009677692234403984,0.010723045288615667,0.2,0.9666666666666667,783,6466,5.366844023935905,5.367355870240201,0.9461286311210607,0.9415687448038641
2041-04-01,FGA,tropics,0.9612533930265881,0.002900309002130279,0.00339013906289526,0.13043478260869565,0.7971014492753623,1771,14559,5.62306899363547,5.611825925600571,0.9816946723056885,0.984454919809341
2041-10-01,FGA,tropics,0.946104060851036,0.0027483450024609985,0.0042717351141873085,0.0,0.29508196721311475,1720,14192,5.541608766842801,5.558677364305926,0.972137070269715,0.9751313300649386
2042-04-01,FGA,tropics,-0.00303379619886221,0.007542644456129283,0.00785324084766689,0.0,0.0,686,5599,5.1399619723444365,5.156464061177458,0.9016781558073512,0.9045730357901192
2043-04-01,FGA,tropics,0.7211852482241861,0.009922087529563523,0.039576450204343576,0.0392156862745098,0.45098039215686275,3694,29549,4.748329296224894,4.742040817120268,0.841327123966712,0.8318728118515466
2043-10-01,FGA,tropics,0.9943359025194665,0.0021718079609213225,0.00277933257130467,0.01694915254237288,0.3728813559322034,4072,33153,5.009726966787028,5.0385547244654765,0.8788316716768466,0.8796481662819648
2044-04-01,FGA,tropics,-0.00640614121422237,0.002745833880446552,0.0036441091914500142,0.0,0.3333333333333333,577,5207,4.414430130123164,4.485563740490545,0.7947357127593495,0.7831051035139779
2045-04-01,FGA,tropics,0.6262526589944692,0.0042233062227255355,0.004802878531742995,0.0,0.7777777777777778,453,3735,5.2757026705863534,5.3691536734951395,0.9254904764270984,0.9418841245541696
2045-10-01,FGA,tropics,0.4821456576343829,0.010378096857744093,0.03125785975721187,0.3333333333333333,0.17543859649122806,2372,17931,4.993861721637864,4.988341962413093,0.8718455085491733,0.8750802059248488
2046-04-01,FGA,tropics,0.29537327308900313,0.020694840142777633,0.02861226612464773,0.31666666666666665,0.4166666666666667,3865,30952,5.20618249093849,5.177950774335584,0.9089131967241162,0.9083423438120506
2046-10-01,FGA,tropics,0.9911509746030355,0.0008981547894832463,0.0013035506739728926,0.0,0.05,2104,16171,4.255653437303625,4.177458018701826,0.774902999526293,0.7328308385417137
2047-10-01,FGA,tropics,0.12148818711425811,0.002166157944787907,0.0024714336389735298,0.0,0.5833333333333334,398,3205,5.064679411964532,5.2322906416071735,0.9020376034698988,0.9178749184832041
2048-04-01,FGA,tropics,0.9450102923057881,0.0012092498920394069,0.0014705386286594277,0.05263157894736842,0.2631578947368421,1230,10196,5.441774705837676,5.482054230253684,0.9546236737702463,0.9616897119019754
2048-10-01,FGA,tropics,-0.17499612539355006,0.012589946901325094,0.019299967113391256,0.4666666666666667,0.4888888888888889,1498,12187,5.5986178799204955,5.617014346178125,0.9821378975561205,0.9853650988190483
2049-04-01,FGA,tropics,0.9792022280576747,0.0035098772517549496,0.004173463787645684,0.0,0.5652173913043478,904,7160,5.511983562596569,5.555607789186993,0.9669400669311914,0.9745928496545302
2049-10-01,FGA,tropics,0.8269292193406721,0.005071686447775314,0.006203663938646664,0.16216216216216217,0.43243243243243246,1934,15857,5.253259204131389,5.258487535466149,0.9215533298972368,0.9224705102540647
2050-04-01,FGA,tropics,0.6707051467756515,0.01073655158668763,0.013706253941153943,0.25,0.1323529411764706,2662,21870,5.575894311011725,5.585166002863102,0.9781516140354903,0.9797781011680305
2050-10-01,FGA,tropics,0.9627607504977311,0.0015304032936340724,0.0019121506618749277,0.12280701754385964,0.40350877192982454,1567,13445,5.529561196974722,5.606132573038116,0.9700236245595992,0.9787378539050662
2051-04-01,FGA,tropics,0.9511689760178319,0.001479354015186763,0.0020640298581949086,0.13253012048192772,0.37349397590361444,1709,14752,5.560524311319795,5.620978215399163,0.975455330862279,0.9813296570697243
2051-10-01,FGA,tropics,0.9814085795711618,0.0011198708743707403,0.0014040393872898585,0.031578947368421054,0.28421052631578947,2067,16713,5.652019107387355,5.664580083332549,0.9867488824647738,0.9889418207300367
2052-04-01,FGA,tropics,0.9891088369887243,0.002061968985613058,0.003329629347454597,0.0392156862745098,0.17647058823529413,1567,11828,5.3965338979538116,5.42026012119934,0.9421453982753225,0.9508494763921268
2052-10-01,FGA,tropics,0.2981219892448528,0.03767247051762746,0.05260022059188832,0.3333333333333333,0.5882352941176471,4192,33732,4.952205580661239,4.958093028963241,0.868740978858408,0.869773784851122
2053-04-01,FGA,tropics,0.7326161651322597,0.010462837108112692,0.016230058669860166,0.20967741935483872,0.6129032258064516,4747,39094,5.230975397633301,5.260558562292013,0.9176441917254617,0.9228338202666716
2053-10-01,FGA,tropics,0.9793706152373762,0.003291798231940028,0.003836359128128716,0.017857142857142856,0.03571428571428571,2248,18859,5.531380866065449,5.5545723349755916,0.9703428401255382,0.9744112050336589
2054-04-01,FGA,tropics,0.9275160790084747,0.00852737059680893,0.009744645529760211,0.6071428571428571,0.03571428571428571,1589,13190,5.521038222762046,5.573143667395245,0.9685284812664332,0.9776690822041781
2054-10-01,FGA,tropics,0.9723167679120298,0.001738389905101422,0.0020979288479826045,0.0847457627118644,0.3559322033898305,1696,14558,5.452251464762892,5.497381605367332,0.956461559870835,0.9643785176558315
2026-10-01,GARW,north,0.9912249679998703,0.0022059871277845793,0.0025801035078184494,0.0,0.6,338,2829,4.721553272452297,4.924020694746281,0.881289303096345,0.8637966434547262
2027-04-01,GARW,north,0.9934318773347109,0.0031513372250888206,0.003799910434031524,0.0,0.675,2526,21606,4.143048441566245,4.132250788354801,0.730383952506336,0.7249003572837227
2027-10-01,GARW,north,0.9820244214201649,0.004772436524435638,0.007085876513107779,0.0392156862745098,0.5686274509803921,3047,26073,4.395115267342031,4.389237234420332,0.7869551974206654,0.769982220924469
2028-04-01,GARW,north,0.5630134605597481,0.011586694598318684,0.011761556236417328,0.0,0.6,750,6318,3.5039005854332474,3.5477924526751776,0.6540114930126609,0.6223717165861214
2029-04-01,GARW,north,0.8581231513932635,0.016288709992389707,0.02315060461421145,0.1111111111111111,0.42592592592592593,4151,35932,4.193014356006146,4.223633922692317,0.7391925152334983,0.7373764974909037
2029-10-01,GARW,north,0.8790487802927884,0.015736572950655444,0.021850024051706565,0.10526315789473684,0.17543859649122806,4181,36200,4.19665674898996,4.228425547421387,0.7733969753970025,0.7382130357716079
2030-04-01,GARW,north,0.9783337632297304,0.004742834860545903,0.00562998659767417,0.18181818181818182,0.36363636363636365,431,3792,4.5737384313100256,4.730361136986378,0.8536993065802386,0.8258426726610517
2030-10-01,GARW,north,0.9933631734191528,0.0017336667741297135,0.002093074085854184,0.10526315789473684,0.21052631578947367,425,3620,4.8049033595179225,5.004237287887736,0.8968467978241198,0.8736569104937666
2031-04-01,GARW,north,0.5884155293846923,0.02180372536791725,0.059257933092893254,0.058823529411764705,0.17647058823529413,1392,12341,3.547685905179629,3.656130822653067,0.6760165600785344,0.6382998597231527
2031-10-01,GARW,north,0.9968622730958463,0.0034888207119071067,0.0044216673834450845,0.0,0.11538461538461539,3195,27354,4.273349049757481,4.291494139251491,0.7736582089156117,0.7528356322397781
2032-04-01,GARW,north,0.9963013912755537,0.00430119713238955,0.005584624071101454,0.045454545454545456,0.18181818181818182,2511,21454,4.257924013665695,4.263578564877262,0.7544352425882154,0.7479385408302521
2032-10-01,GARW,north,0.9604647992130988,0.015870369343095315,0.018912109580032043,0.30434782608695654,0.5217391304347826,1611,13580,4.620119655829088,4.643641412446823,0.8186104501031769,0.8146110900302811
2033-04-01,GARW,north,0.9146369929599492,0.009170757135037122,0.010715726286611464,0.1111111111111111,0.7407407407407407,1438,11794,4.723922188173935,4.7823113366337635,0.8327870184946496,0.83893727029768
2033-10-01,GARW,north,0.9776030998321487,0.002950810124070652,0.0036672156105411876,0.0,0.29411764705882354,780,6518,5.168073257820524,5.207562257819567,0.9066095798493643,0.9135369401849842
